Commodity,Classification,Market,Wholesale,Retail,Supply Volume,County,Date,temperature_mean_c,rain_sum_mm,year,month,day_of_year,week,season,price_lag_7d,price_lag_14d,price_lag_30d,rain_7d_rolling,rain_30d_rolling,temp_7d_rolling,price_change_7d,season_encoded,county_encoded,classification_encoded
Dry Maize,White Maize,Eldoret Main,75,80,5000,Uasin-Gishu,02/08/2023,17.8,0,2023,8,214,31,dry_mid,66.67,90,90,15.2,20.9,18.5,8.33,1,41,1
Dry Maize,Mixed-Traditional ,Cheptiret - Uasin Gishu,80,90,3000,Uasin-Gishu,10/08/2023,17.6,0.6,2023,8,222,32,dry_mid,85,85,90,12.7,19.5,18.48571429,-5,1,41,0
Dry Maize,Mixed-Traditional ,Langas,70,80,2800,Uasin-Gishu,16/08/2023,19.6,0,2023,8,228,33,dry_mid,100,90,72.22,11.9,19.4,18.65714286,-30,1,41,0
Dry Maize,White Maize,Mois Bridge,55.56,60,5000,Uasin-Gishu,17/08/2023,19.4,0.1,2023,8,229,33,dry_mid,85,68.89,90,11.2,18.3,18.8,-29.44,1,41,1
Dry Maize,Mixed-Traditional ,Cheptiret - Uasin Gishu,75,85,3000,Uasin-Gishu,17/08/2023,19.4,0.1,2023,8,229,33,dry_mid,55.56,90,90,10.3,18.4,18.77142857,19.44,1,41,0
Dry Maize,White Maize,Mois Bridge,52.22,60,3600,Uasin-Gishu,21/08/2023,19.7,0,2023,8,233,34,dry_mid,80,90,65,9.3,18.4,18.78571429,-27.78,1,41,1
Dry Maize,White Maize,Cheptiret - Uasin Gishu,70,75,3000,Uasin-Gishu,21/08/2023,19.7,0,2023,8,233,34,dry_mid,65,90,72.22,0.8,18.4,19.02857143,5,1,41,1
Dry Maize,White Maize,Cheptiret - Uasin Gishu,75,65,3000,Uasin-Gishu,28/08/2023,18.9,0.2,2023,8,240,35,dry_mid,75,66.67,95,1,18.6,19.18571429,0,1,41,1
Dry Maize,Mixed-Traditional ,Langas,60,80,2600,Uasin-Gishu,02/09/2023,19.1,0,2023,9,245,35,dry_mid,80,85,95,0.4,18.6,19.4,-20,1,41,0
Dry Maize,White Maize,Cheptiret - Uasin Gishu,60,65,3000,Uasin-Gishu,04/09/2023,19.7,0,2023,9,247,36,dry_mid,70,100,100,0.4,18.6,19.41428571,-10,1,41,1
Dry Maize,Mixed-Traditional ,Langas,50,70,2200,Uasin-Gishu,13/09/2023,19.2,0.1,2023,9,256,37,dry_mid,55.56,85,65,0.4,18.7,19.38571429,-5.56,1,41,0
Dry Maize,White Maize,Cheptiret - Uasin Gishu,50,65,3000,Uasin-Gishu,14/09/2023,19.3,0,2023,9,257,37,dry_mid,75,55.56,64.44,0.3,18.7,19.37142857,-25,1,41,1
Dry Maize,White Maize,Eldoret Main,65,75,270,Uasin-Gishu,14/09/2023,19.3,0,2023,9,257,37,dry_mid,52.22,80,90,0.3,18.7,19.31428571,12.78,1,41,1
Dry Maize,White Maize,Eldoret Main,60,130,6300,Uasin-Gishu,15/09/2023,19.1,0.3,2023,9,258,37,dry_mid,70,65,95,0.6,19,19.22857143,-10,1,41,1
Dry Maize,White Maize,Cheptiret - Uasin Gishu,50,60,3000,Uasin-Gishu,18/09/2023,18.8,1.9,2023,9,261,38,dry_mid,75,75,72.22,2.3,20.9,19.21428571,-25,1,41,1
Dry Maize,White Maize,Eldoret Main,60,65,4500,Uasin-Gishu,18/09/2023,18.8,1.9,2023,9,261,38,dry_mid,60,80,90,4.2,22.8,19.17142857,0,1,41,1
Dry Maize,Mixed-Traditional ,Langas,50,70,2400,Uasin-Gishu,22/09/2023,19,0,2023,9,265,38,dry_mid,60,70,90,4.2,22.8,19.07142857,-10,1,41,0
Dry Maize,White Maize,Eldoret Main,40,50,5000,Uasin-Gishu,25/09/2023,19.2,0.1,2023,9,268,39,dry_mid,50,55.56,85,4.2,22.9,19.07142857,-10,1,41,1
Dry Maize,White Maize,Eldoret Main,60,65,6300,Uasin-Gishu,26/09/2023,18.5,3.3,2023,9,269,39,dry_mid,50,75,90,7.5,26.2,18.95714286,10,1,41,1
Dry Maize,White Maize,Eldoret Main,60,65,2700,Uasin-Gishu,27/09/2023,18.1,2.4,2023,9,270,39,dry_mid,65,52.22,68.89,9.9,28.6,18.78571429,-5,1,41,1
Dry Maize,White Maize,Cheptiret - Uasin Gishu,50,60,3000,Uasin-Gishu,28/09/2023,18.8,0,2023,9,271,39,dry_mid,60,70,90,9.6,28.4,18.74285714,-10,1,41,1
Dry Maize,White Maize,Eldoret Main,50,60,7500,Uasin-Gishu,02/10/2023,19.7,0,2023,10,275,40,short_rains,50,75,90,7.7,28.4,18.87142857,0,3,41,1
Dry Maize,White Maize,Eldoret Main,50,60,6300,Uasin-Gishu,04/10/2023,18.1,0.9,2023,10,277,40,short_rains,60,60,90,6.7,28.2,18.77142857,-10,3,41,1
Dry Maize,White Maize,Cheptiret - Uasin Gishu,50,65,3000,Uasin-Gishu,04/10/2023,18.1,0.9,2023,10,277,40,short_rains,50,60,66.67,7.6,28,18.64285714,0,3,41,1
Dry Maize,White Maize,Eldoret Main,50,60,5400,Uasin-Gishu,05/10/2023,18.9,0.8,2023,10,278,40,short_rains,40,50,85,8.3,25.7,18.6,10,3,41,1
Dry Maize,Mixed-Traditional ,Langas,50,70,2400,Uasin-Gishu,07/10/2023,19.8,0.6,2023,10,280,40,short_rains,60,50,100,5.6,25.5,18.78571429,-10,3,41,0
Dry Maize,White Maize,Eldoret Main,50,60,1200,Uasin-Gishu,11/10/2023,20,6.5,2023,10,284,41,short_rains,60,65,85,9.7,31.2,19.05714286,-10,3,41,1
Dry Maize,White Maize,Cheptiret - Uasin Gishu,30,40,3000,Uasin-Gishu,12/10/2023,19.1,0.9,2023,10,285,41,short_rains,50,60,55.56,10.6,31.1,19.1,-20,3,41,1
Dry Maize,White Maize,Eldoret Main,50,60,6300,Uasin-Gishu,12/10/2023,19.1,0.9,2023,10,285,41,short_rains,50,50,80,11.5,31,19.01428571,0,3,41,1
Dry Maize,White Maize,Eldoret Main,50,60,6300,Uasin-Gishu,13/10/2023,19.4,2.4,2023,10,286,41,short_rains,50,60,65,13,24.9,19.2,0,3,41,1
Dry Maize,White Maize,Eldoret Main,50,60,5000,Uasin-Gishu,17/10/2023,18.4,4.3,2023,10,290,42,short_rains,50,50,75,16.4,29.2,19.24285714,0,3,41,1
Dry Maize,White Maize,Eldoret Main,50,55,5000,Uasin-Gishu,23/10/2023,19.8,1.1,2023,10,296,43,short_rains,50,40,80,16.7,29.7,19.37142857,0,3,41,1
Dry Maize,White Maize,Eldoret Main,55,60,6300,Uasin-Gishu,24/10/2023,20.1,0,2023,10,297,43,short_rains,50,60,70,16.1,29.7,19.41428571,5,3,41,1
Dry Maize,Mixed-Traditional ,Langas,30,50,3200,Uasin-Gishu,26/10/2023,18.9,0.5,2023,10,299,43,short_rains,50,60,55.56,10.1,30.1,19.25714286,-20,3,41,0
Dry Maize,White Maize,Eldoret Main,50,60,5000,Uasin-Gishu,01/11/2023,18.6,0.3,2023,11,305,44,short_rains,30,50,75,9.5,30.3,19.18571429,20,3,41,1
Dry Maize,Mixed-Traditional ,Langas,40,44.44,3600,Uasin-Gishu,02/11/2023,18.3,4,2023,11,306,44,short_rains,50,50,52.22,12.6,34.3,19.07142857,-10,3,41,0
Dry Maize,White Maize,Eldoret Main,50,60,2500,Uasin-Gishu,21/11/2023,17.2,2.6,2023,11,325,47,short_rains,50,50,70,12.8,36.9,18.75714286,0,3,41,1
Dry Maize,White Maize,Eldoret Main,45,50,5000,Uasin-Gishu,27/02/2024,19.4,2.8,2024,2,58,9,dry_jan_feb,50,50,75,11.3,39.5,18.9,-5,0,41,1
Dry Maize,White Maize,Eldoret Main,45,50,2500,Uasin-Gishu,28/02/2024,18.4,9.2,2024,2,59,9,dry_jan_feb,50,50,60,19.4,48.7,18.7,-5,0,41,1
Dry Maize,White Maize,Eldoret Main,45,50,2500,Uasin-Gishu,29/02/2024,19.2,23,2024,2,60,9,dry_jan_feb,55,50,60,42.4,71.7,18.57142857,-10,0,41,1
Dry Maize,White Maize,Eldoret Main,45,50,5000,Uasin-Gishu,05/03/2024,19.9,0.1,2024,3,65,10,long_rains,30,50,50,42,71.7,18.71428571,15,2,41,1
Dry Maize,White Maize,Eldoret Main,45,60,1200,Uasin-Gishu,06/03/2024,19.4,4.4,2024,3,66,10,long_rains,50,30,50,46.1,76.1,18.82857143,-5,2,41,1
Dry Maize,White Maize,Eldoret Main,50,55,6300,Uasin-Gishu,11/03/2024,20.9,0,2024,3,71,11,long_rains,40,50,65,42.1,76.1,19.2,10,2,41,1
Dry Maize,White Maize,Eldoret Main,45,50,6300,Uasin-Gishu,21/03/2024,21.6,0,2024,3,81,12,long_rains,50,50,60,39.5,75.8,19.82857143,-5,2,41,1
Dry Maize,White Maize,Eldoret Main,45,50,5000,Uasin-Gishu,02/04/2024,19.4,2.1,2024,4,93,14,long_rains,45,50,50,38.8,76,19.82857143,0,2,41,1
Dry Maize,White Maize,Eldoret Main,40,47.5,5000,Uasin-Gishu,21/05/2024,18.3,7.9,2024,5,142,21,long_rains,45,50,60,37.5,82,19.81428571,-5,2,41,1
Dry Maize,White Maize,Eldoret Main,50,65,3500,Uasin-Gishu,22/05/2024,18.9,0.2,2024,5,143,21,long_rains,45,55,50,14.7,82.2,19.77142857,5,2,41,1
Dry Maize,White Maize,Eldoret Main,50,55,2700,Uasin-Gishu,27/05/2024,18.8,0.4,2024,5,148,22,long_rains,45,30,40,15,82.5,19.61428571,5,2,41,1
Dry Maize,White Maize,Eldoret Main,40,42.5,6300,Uasin-Gishu,30/05/2024,19,0.9,2024,5,151,22,long_rains,45,50,60,11.5,80.1,19.55714286,-5,2,41,1
Dry Maize,White Maize,Eldoret Main,40,50,6300,Uasin-Gishu,31/05/2024,18.6,0,2024,5,152,22,long_rains,50,40,60,11.5,77.7,19.22857143,-10,2,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,6300,Uasin-Gishu,03/06/2024,19,1.2,2024,6,155,23,dry_mid,45,50,50,12.7,78.9,18.85714286,-2.5,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,50,60,2000,Uasin-Gishu,04/06/2024,19.4,2.2,2024,6,156,23,dry_mid,45,45,50,12.8,81.1,18.85714286,5,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,50,60,3000,Uasin-Gishu,05/06/2024,19.4,0,2024,6,157,23,dry_mid,40,45,50,4.9,80.2,19.01428571,10,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,6300,Uasin-Gishu,06/06/2024,18.4,0.1,2024,6,158,23,dry_mid,50,45,50,4.8,79.4,18.94285714,-7.5,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,50,60,7000,Uasin-Gishu,07/06/2024,18.4,0.6,2024,6,159,23,dry_mid,50,45,50,5,79.2,18.88571429,0,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,38.89,50,12000,Uasin-Gishu,08/06/2024,18.7,0.2,2024,6,160,23,dry_mid,40,45,50,4.3,78.8,18.84285714,-1.11,1,41,1
Dry Maize,Mixed-Traditional ,Kimumu - Bahati,38.89,50,5000,Uasin-Gishu,10/06/2024,18.2,0.5,2024,6,162,24,dry_mid,40,50,50,4.8,72.8,18.78571429,-1.11,1,41,0
Dry Maize,White Maize,Eldoret Main,42.5,50,1500,Uasin-Gishu,10/06/2024,18.2,0.5,2024,6,162,24,dry_mid,42.5,45,30,4.1,72.4,18.67142857,0,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,3000,Uasin-Gishu,11/06/2024,17.6,0.4,2024,6,163,24,dry_mid,50,45,50,2.3,71.9,18.41428571,-7.5,1,41,1
Dry Maize,White Maize,Eldoret Main,40,45,5000,Uasin-Gishu,12/06/2024,17.3,0.5,2024,6,164,24,dry_mid,50,40,50,2.8,70,18.11428571,-10,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,50,55,12000,Uasin-Gishu,13/06/2024,17.6,0,2024,6,165,24,dry_mid,42.5,50,50,2.7,65.7,18,7.5,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,44.44,60,12000,Uasin-Gishu,14/06/2024,18.4,0.1,2024,6,166,24,dry_mid,50,50,50,2.2,64.7,18,-5.56,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,50,60,5000,Uasin-Gishu,17/06/2024,18.2,1,2024,6,169,25,dry_mid,38.89,40,55,3,65.7,17.92857143,11.11,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,45,50,12000,Uasin-Gishu,20/06/2024,18,0,2024,6,172,25,dry_mid,38.89,40,30,2.5,65.2,17.9,6.11,1,41,1
Dry Maize,White Maize,Eldoret Main,30,40,3500,Uasin-Gishu,21/06/2024,17.8,0,2024,6,173,25,dry_mid,42.5,42.5,50,2,64.9,17.84285714,-12.5,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,38.89,75,18000,Uasin-Gishu,21/06/2024,17.8,0,2024,6,173,25,dry_mid,42.5,50,40,1.6,60.9,17.87142857,-3.61,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,42.22,50,8000,Uasin-Gishu,02/07/2024,18.8,0,2024,7,184,27,dry_mid,40,50,50,1.1,58.3,18.08571429,2.22,1,41,1
Dry Maize,White Maize,Kimumu - Bahati,40,50,7000,Uasin-Gishu,05/07/2024,19.2,0,2024,7,187,27,dry_mid,50,42.5,45,1.1,55.5,18.31428571,-10,1,41,1
Dry Maize,White Maize,Eldoret Main,40,50,2500,Uasin-Gishu,09/07/2024,17.3,5.2,2024,7,191,28,dry_mid,44.44,50,45,6.2,51.5,18.15714286,-4.44,1,41,1
Dry Maize,White Maize,Eldoret Main,50,55,2500,Uasin-Gishu,19/07/2024,17.1,5.4,2024,7,201,29,dry_mid,50,38.89,45,10.6,33.9,18,0,1,41,1
Dry Maize,Yellow Maize,Eldoret Main,40,50,3500,Uasin-Gishu,22/07/2024,17.5,0.9,2024,7,204,30,dry_mid,45,38.89,45,11.5,34.7,17.92857143,-5,1,41,2
Dry Maize,White Maize,Eldoret Main,42.5,50,6300,Uasin-Gishu,29/07/2024,17.5,10.6,2024,7,211,31,dry_mid,30,42.5,45,22.1,40.9,17.88571429,12.5,1,41,1
Dry Maize,White Maize,Eldoret Main,40,50,2000,Uasin-Gishu,31/07/2024,17.1,0.4,2024,7,213,31,dry_mid,38.89,42.5,50,22.5,41.3,17.78571429,1.11,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,2000,Uasin-Gishu,01/08/2024,17.6,0,2024,8,214,31,dry_mid,42.22,40,45,22.5,41.3,17.61428571,0.28,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,3000,Uasin-Gishu,02/08/2024,17.6,12.1,2024,8,215,31,dry_mid,40,50,45,34.6,51.3,17.38571429,2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,3200,Uasin-Gishu,05/08/2024,18,0,2024,8,218,32,dry_mid,40,44.44,40,29.4,43.4,17.48571429,2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,2000,Uasin-Gishu,08/08/2024,17.4,1.5,2024,8,221,32,dry_mid,50,50,50,25.5,44.7,17.52857143,-7.5,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,6300,Uasin-Gishu,12/08/2024,16.9,2.5,2024,8,225,33,dry_mid,40,45,50,27.1,46.8,17.44285714,2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,2000,Uasin-Gishu,13/08/2024,16.6,0.8,2024,8,226,33,dry_mid,42.5,30,40,17.3,46.7,17.31428571,0,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,6300,Uasin-Gishu,16/08/2024,16.4,1.5,2024,8,229,33,dry_mid,40,38.89,40,18.4,48.2,17.21428571,2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,3000,Uasin-Gishu,20/08/2024,16.4,4.5,2024,8,233,34,dry_mid,42.5,42.22,42.5,22.9,51.5,17.04285714,0,1,41,1
Dry Maize,White Maize,Eldoret Main,40,50,6300,Uasin-Gishu,21/08/2024,17.4,0.1,2024,8,234,34,dry_mid,42.5,40,50,10.9,49.4,17.01428571,-2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,5000,Uasin-Gishu,26/08/2024,16.5,6.3,2024,8,239,35,dry_mid,42.5,40,50,17.2,55.7,16.8,0,1,41,1
Dry Maize,White Maize,Eldoret Main,40,50,2000,Uasin-Gishu,27/08/2024,17.3,0.1,2024,8,240,35,dry_mid,42.5,50,42.5,15.8,55.7,16.78571429,-2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,2000,Uasin-Gishu,30/08/2024,17.9,0,2024,8,243,35,dry_mid,42.5,40,50,13.3,55.1,16.92857143,0,1,41,1
Dry Maize,White Maize,Eldoret Main,42.5,50,2000,Uasin-Gishu,05/09/2024,17.9,0,2024,9,249,36,dry_mid,42.5,42.5,38.89,12.5,54.9,17.11428571,0,1,41,1
Dry Maize,White Maize,Eldoret Main,40,42.5,2000,Uasin-Gishu,09/09/2024,19.1,0,2024,9,253,37,dry_mid,42.5,40,38.89,11,54.4,17.5,-2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,40,50,3000,Uasin-Gishu,18/09/2024,18.9,0.1,2024,9,262,38,dry_mid,42.5,42.5,42.5,6.6,54,17.85714286,-2.5,1,41,1
Dry Maize,White Maize,Eldoret Main,40,50,6300,Uasin-Gishu,25/09/2024,18.6,0.1,2024,9,269,39,dry_mid,40,42.5,42.5,6.6,53.7,18.02857143,0,1,41,1
Dry Maize,White Maize,Eldoret Main,45,55,2400,Uasin-Gishu,21/05/2025,19.4,5,2025,5,141,21,long_rains,42.5,42.5,40,5.3,58.2,18.44285714,2.5,2,41,1
Dry Maize,White Maize,Eldoret Main,45,55,6300,Uasin-Gishu,23/05/2025,19.1,0.6,2025,5,143,21,long_rains,40,42.5,50,5.8,58.8,18.7,5,2,41,1
Dry Maize,White Maize,Eldoret Main,65,75,2300,Uasin-Gishu,27/05/2025,19.2,0.2,2025,5,147,22,long_rains,42.5,42.5,44.44,6,58.9,18.88571429,22.5,2,41,1
Dry Maize,White Maize,Eldoret Main,65,75,750,Uasin-Gishu,30/05/2025,19.6,0.1,2025,5,150,22,long_rains,42.5,42.5,50,6.1,58,19.12857143,22.5,2,41,1
Dry Maize,White Maize,Eldoret Main,60,75,5400,Uasin-Gishu,03/06/2025,19.3,0.1,2025,6,154,23,dry_mid,40,42.5,45,6.2,58.1,19.15714286,20,1,41,1
Dry Maize,White Maize,Eldoret Main,65,75,3000,Uasin-Gishu,05/06/2025,19.4,0,2025,6,156,23,dry_mid,40,40,38.89,6.1,58.2,19.32857143,25,1,41,1
Dry Maize,White Maize,Eldoret Main,65,70,6300,Uasin-Gishu,11/06/2025,19,0,2025,6,162,24,dry_mid,45,42.5,42.22,1.1,58.2,19.27142857,20,1,41,1
Dry Maize,White Maize,Kilingili,61.05,78.95,20000,Vihiga,08/05/2023,18.9,0,2023,5,128,19,long_rains,66.67,63.33,62.22,7.2,134.6,18.1,-5.62,2,42,1
Dry Maize,White Maize,Luanda,66.67,75,18000,Vihiga,09/05/2023,18.6,0,2023,5,129,19,long_rains,63.33,66.67,66.67,5.8,131.3,18.22857143,3.34,2,42,1
Dry Maize,White Maize,Kilingili,66.67,78.95,15000,Vihiga,10/05/2023,18.6,0.4,2023,5,130,19,long_rains,60,66.67,66.67,4.4,131.6,18.37142857,6.67,2,42,1
Dry Maize,White Maize,Kilingili,64.44,78.95,20000,Vihiga,12/05/2023,18.9,0,2023,5,132,19,long_rains,66.67,66.67,62.22,3.7,127.1,18.45714286,-2.23,2,42,1
Dry Maize,White Maize,Majengo Vihiga,66.67,94.24,10000,Vihiga,12/05/2023,18.9,0,2023,5,132,19,long_rains,63.33,66.67,66.67,3.4,122.6,18.55714286,3.34,2,42,1
Dry Maize,White Maize,Mbale,71.11,92.06,10000,Vihiga,13/05/2023,19,0,2023,5,133,19,long_rains,64.44,66.67,66.67,1.9,122.2,18.7,6.67,2,42,1
Dry Maize,White Maize,Luanda,68.89,75,27000,Vihiga,16/05/2023,18.7,0.7,2023,5,136,20,long_rains,66.67,56.84,65,1.1,122.8,18.8,2.22,2,42,1
Dry Maize,White Maize,Mbale,71.11,93.75,14000,Vihiga,16/05/2023,18.7,0.7,2023,5,136,20,long_rains,61.05,66.67,66.67,1.8,122.5,18.77142857,10.06,2,42,1
Dry Maize,White Maize,Kilingili,66.67,81.58,20000,Vihiga,17/05/2023,18.5,4.3,2023,5,137,20,long_rains,66.67,63.33,62.22,6.1,123,18.75714286,0,2,42,1
Dry Maize,White Maize,Majengo Vihiga,70,93.75,21000,Vihiga,17/05/2023,18.5,4.3,2023,5,137,20,long_rains,66.67,60,56.84,10,127.3,18.74285714,3.33,2,42,1
Dry Maize,White Maize,Kilingili,66.67,81.58,2000,Vihiga,18/05/2023,18.4,0.5,2023,5,138,20,long_rains,64.44,66.67,66.67,10.5,127.8,18.67142857,2.23,2,42,1
Dry Maize,White Maize,Majengo Vihiga,70,85.94,22000,Vihiga,19/05/2023,18.8,0,2023,5,139,20,long_rains,66.67,63.33,64.44,10.5,119.5,18.65714286,3.33,2,42,1
Dry Maize,White Maize,Kilingili,60,86.84,15000,Vihiga,19/05/2023,18.8,0,2023,5,139,20,long_rains,71.11,64.44,66.67,10.5,111.2,18.62857143,-11.11,2,42,1
Dry Maize,White Maize,Luanda,68.89,75,13500,Vihiga,20/05/2023,19.2,0,2023,5,140,20,long_rains,68.89,66.67,66.67,9.8,102.9,18.7,0,2,42,1
Dry Maize,White Maize,Mbale,70,79.6,10000,Vihiga,21/05/2023,19.7,0.1,2023,5,141,20,long_rains,66.67,66.67,66.67,4.9,95.4,18.94285714,3.33,2,42,1
Dry Maize,White Maize,Kilingili,71.11,86.84,30000,Vihiga,22/05/2023,19.7,0,2023,5,142,21,long_rains,70,66.67,63.33,0.6,94,19.11428571,1.11,2,42,1
Dry Maize,White Maize,Luanda,68.89,75,36000,Vihiga,23/05/2023,19.4,0,2023,5,143,21,long_rains,66.67,64.44,66.67,0.1,90.6,19.25714286,2.22,2,42,1
Dry Maize,White Maize,Mbale,70,86.39,10000,Vihiga,23/05/2023,19.4,0,2023,5,143,21,long_rains,60,71.11,66.67,0.1,89,19.42857143,10,2,42,1
Dry Maize,White Maize,Kilingili,73.33,84.21,30000,Vihiga,25/05/2023,19.3,0.1,2023,5,145,21,long_rains,68.89,68.89,66.67,0.2,73.5,19.44285714,4.44,2,42,1
Dry Maize,White Maize,Mbale,70,90.86,18000,Vihiga,25/05/2023,19.3,0.1,2023,5,145,21,long_rains,6.67,71.11,66.67,0.3,47.7,19.45714286,63.33,2,42,1
Dry Maize,White Maize,Luanda,70,79.17,20700,Vihiga,26/05/2023,18.9,0.2,2023,5,146,21,long_rains,70,66.67,56.84,0.4,22,19.34285714,0,2,42,1
Dry Maize,White Maize,Mbale,70,93.75,18000,Vihiga,27/05/2023,18.3,0,2023,5,147,21,long_rains,71.11,70,66.67,0.4,18.6,19.14285714,-1.11,2,42,1
Dry Maize,White Maize,Serem - Vihiga,64.44,73.91,10000,Vihiga,30/05/2023,18.6,0,2023,5,150,22,long_rains,68.89,66.67,63.33,0.4,17.2,19.02857143,-4.45,2,42,1
Dry Maize,White Maize,Mbale,73.33,85.94,20000,Vihiga,30/05/2023,18.6,0,2023,5,150,22,long_rains,68.89,70,60,0.4,15.4,18.91428571,4.44,2,42,1
Dry Maize,White Maize,Luanda,70,79.17,18000,Vihiga,31/05/2023,18.7,0.1,2023,5,151,22,long_rains,70,60,66.67,0.5,14.8,18.81428571,0,2,42,1
Dry Maize,White Maize,Kilingili,71.11,86.84,25000,Vihiga,31/05/2023,18.7,0.1,2023,5,151,22,long_rains,73.33,68.89,63.33,0.5,14.6,18.72857143,-2.22,2,42,1
Dry Maize,White Maize,Luanda,70,79.17,40500,Vihiga,02/06/2023,18.9,0,2023,6,153,22,dry_mid,70,6.67,64.44,0.4,13.1,18.67142857,0,1,42,1
Dry Maize,White Maize,Kilingili,71.11,86.84,30000,Vihiga,02/06/2023,18.9,0,2023,6,153,22,dry_mid,70,70,66.67,0.2,11.6,18.67142857,1.11,1,42,1
Dry Maize,White Maize,Majengo Vihiga,80.49,93.75,14000,Vihiga,02/06/2023,18.9,0,2023,6,153,22,dry_mid,70,71.11,61.05,0.2,11.6,18.75714286,10.49,1,42,1
Dry Maize,White Maize,Serem - Vihiga,64.44,78.26,8000,Vihiga,03/06/2023,19,0,2023,6,154,22,dry_mid,64.44,68.89,66.67,0.2,11.6,18.81428571,0,1,42,1
Dry Maize,White Maize,Mbale,75.58,87.63,42000,Vihiga,03/06/2023,19,0,2023,6,154,22,dry_mid,73.33,68.89,66.67,0.2,11.2,18.87142857,2.25,1,42,1
Dry Maize,White Maize,Luanda,70,79.17,19800,Vihiga,04/06/2023,18.9,0,2023,6,155,22,dry_mid,70,70,64.44,0.1,11.2,18.9,0,1,42,1
Dry Maize,White Maize,Kilingili,71.11,86.84,25000,Vihiga,05/06/2023,19.1,0,2023,6,156,23,dry_mid,71.11,73.33,66.67,0,11.2,18.95714286,0,1,42,1
Dry Maize,White Maize,Mbale,80.49,89.95,24000,Vihiga,05/06/2023,19.1,0,2023,6,156,23,dry_mid,70,70,71.11,0,11.2,18.98571429,10.49,1,42,1
Dry Maize,White Maize,Luanda,68.89,75,38700,Vihiga,06/06/2023,19,0,2023,6,157,23,dry_mid,71.11,70,68.89,0,10.5,19,-2.22,1,42,1
Dry Maize,White Maize,Majengo Vihiga,76.74,93.75,21000,Vihiga,06/06/2023,19,0,2023,6,157,23,dry_mid,80.49,70,71.11,0,9.8,19.01428571,-3.75,1,42,1
Dry Maize,White Maize,Kilingili,71.11,86.84,20000,Vihiga,07/06/2023,19.2,0,2023,6,158,23,dry_mid,64.44,64.44,66.67,0,5.5,19.04285714,6.67,1,42,1
Dry Maize,White Maize,Majengo Vihiga,76.74,91.15,22000,Vihiga,07/06/2023,19.2,0,2023,6,158,23,dry_mid,75.58,73.33,70,0,1.2,19.07142857,1.16,1,42,1
Dry Maize,White Maize,Mbale,76.74,86.3,22000,Vihiga,08/06/2023,19.2,0,2023,6,159,23,dry_mid,70,70,66.67,0,0.7,19.11428571,6.74,1,42,1
Dry Maize,White Maize,Luanda,68.89,79.17,45000,Vihiga,09/06/2023,19.4,0,2023,6,160,23,dry_mid,71.11,71.11,70,0,0.7,19.15714286,-2.22,1,42,1
Dry Maize,White Maize,Majengo Vihiga,76.74,89.58,14000,Vihiga,09/06/2023,19.4,0,2023,6,160,23,dry_mid,80.49,70,60,0,0.7,19.2,-3.75,1,42,1
Dry Maize,White Maize,Mbale,80.49,86.39,21000,Vihiga,12/06/2023,19.1,1,2023,6,163,24,dry_mid,68.89,71.11,68.89,1,1.7,19.21428571,11.6,1,42,1
Dry Maize,White Maize,Kilingili,71.11,86.84,30000,Vihiga,12/06/2023,19.1,1,2023,6,163,24,dry_mid,76.74,80.49,6.67,2,2.7,19.22857143,-5.63,1,42,1
Dry Maize,White Maize,Luanda,68.89,79.17,40500,Vihiga,13/06/2023,18.4,1.8,2023,6,164,24,dry_mid,71.11,64.44,70,3.8,4.4,19.11428571,-2.22,1,42,1
Dry Maize,White Maize,Serem - Vihiga,64.44,73.91,9000,Vihiga,14/06/2023,18.7,0,2023,6,165,24,dry_mid,76.74,75.58,71.11,3.8,4.4,19.04285714,-12.3,1,42,1
Dry Maize,White Maize,Majengo Vihiga,72.22,85.94,20000,Vihiga,14/06/2023,18.7,0,2023,6,165,24,dry_mid,76.74,70,68.89,3.8,4.4,18.97142857,-4.52,1,42,1
